         6384841 function calls (6246808 primitive calls) in 1127.106 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 npydecl.py:227(NumpyRulesInplaceArrayOperator)
        1    0.000    0.000    0.000    0.000 npydecl.py:994(VDot)
        1    0.000    0.000    0.000    0.000 builtins.py:998(Enumerate)
        1    0.000    0.000    0.000    0.000 parfor.py:1386(PreParforPass)
        1    0.000    0.000    0.000    0.000 parfor.py:2281(ConvertLoopPass)
        1    0.000    0.000    0.000    0.000 event.py:204(Listener)
        1    0.000    0.000    0.000    0.000 builtins.py:172(<listcomp>)
        1    0.000    0.000    0.000    0.000 builtins.py:221(<listcomp>)
        1    0.000    0.000    0.000    0.000 builtins.py:222(<listcomp>)
        1    0.000    0.000    0.000    0.000 builtins.py:229(<listcomp>)
        1    0.000    0.000    0.000    0.000 builtins.py:230(<listcomp>)
        1    0.000    0.000    0.000    0.000 builtins.py:259(<listcomp>)
        1    0.000    0.000    0.000    0.000 builtins.py:261(<listcomp>)
        1    0.000    0.000    0.000    0.000 builtins.py:275(<listcomp>)
        1    0.000    0.000    0.000    0.000 builtins.py:378(<listcomp>)
        1    0.000    0.000    0.000    0.000 builtins.py:406(<listcomp>)
        1    0.000    0.000    0.000    0.000 callconv.py:162(MinimalCallConv)
        1    0.000    0.000    0.000    0.000 base.py:30(OverloadSelector)
        1    0.000    0.000    0.000    0.000 byteflow.py:26(BlockKind)
        2    0.000    0.000    0.000    0.000 registry.py:95(__getitem__)
        1    0.000    0.000    0.000    0.000 descriptors.py:8(TargetDescriptor)
        1    0.000    0.000    0.000    0.000 dispatcher.py:103(_FunctionCompiler)
        1    0.000    0.000    0.000    0.000 dispatcher.py:1094(LiftedCode)
        1    0.000    0.000    0.000    0.000 compiler.py:171(CompileResult)
        1    0.000    0.000    0.000    0.000 compiler.py:375(CompilerBase)
        1    0.000    0.000    0.000    0.000 registry.py:33(__init__)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:2286(ParamSpec)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:2392(_ConcatenateGenericAlias)
        1    0.000    0.000    0.000    0.000 cloudpickle.py:611(_empty_cell_value)
        1    0.000    0.000    0.000    0.000 lowering.py:19(BaseLower)
        1    0.000    0.000    0.000    0.000 funcdesc.py:24(FunctionDescriptor)
        1    0.000    0.000    0.000    0.000 pythonapi.py:1618(ObjModeUtils)
        1    0.000    0.000    0.000    0.000 core.py:102(Constant)
        1    0.000    0.000    0.000    0.000 imputils.py:20(__init__)
        1    0.000    0.000    0.000    0.000 ir.py:31(__init__)
        1    0.000    0.000    0.000    0.000 ir.py:830(Branch)
        1    0.000    0.000    0.000    0.000 ir.py:1607(__new__)
        1    0.000    0.000    0.000    0.000 debuginfo.py:78(DIBuilder)
        1    0.000    0.000    0.000    0.000 packer.py:60(ArgPacker)
        1    0.000    0.000    0.000    0.000 models.py:979(UnicodeCharSeq)
        1    0.000    0.000    0.000    0.000 models.py:1278(DeferredStructModel)
        1    0.000    0.000    0.000    0.000 templates.py:503(_OverloadFunctionTemplate)
        1    0.000    0.000    0.000    0.000 templates.py:1010(_OverloadAttributeTemplate)
        2    0.000    0.000    0.000    0.000 templates.py:1212(__init__)
        1    0.000    0.000    0.000    0.000 cpu_options.py:11(__init__)
        1    0.000    0.000    0.000    0.000 cpu_options.py:53(ParallelOptions)
        1    0.000    0.000    0.000    0.000 cgutils.py:254(Structure)
        1    0.000    0.000    0.000    0.000 debuginfo.py:25(AbstractDIBuilder)
        1    0.000    0.000    0.000    0.000 function_type.py:10(FunctionType)
        1    0.000    0.000    0.000    0.000 function_type.py:150(WrapperAddressProtocol)
        1    0.000    0.000    0.000    0.000 typeconv.py:73(TypeCastingRules)
        1    0.000    0.000    0.000    0.000 templates.py:254(FunctionTemplate)
        1    0.000    0.000    0.000    0.000 functions.py:533(Dispatcher)
        1    0.000    0.000    0.000    0.000 npytypes.py:67(Record)
        1    0.000    0.000    0.000    0.000 scalars.py:30(Integer)
        2    0.000    0.000    0.000    0.000 scalars.py:119(__init__)
        1    0.000    0.000    0.000    0.000 scalars.py:216(IntEnumClass)
        1    0.000    0.000    0.000    0.000 scalars.py:230(EnumMember)
        1    0.000    0.000    0.000    0.000 winterm.py:22(WinTerm)
        1    0.000    0.000    0.000    0.000 functions.py:240(BaseFunction)
        1    0.000    0.000    0.000    0.000 misc.py:83(Omitted)
        2    0.000    0.000    0.000    0.000 misc.py:322(__init__)
        1    0.000    0.000    0.000    0.000 errors.py:285(__init__)
        1    0.000    0.000    0.000    0.000 errors.py:497(NumbaError)
        1    0.000    0.000    0.000    0.000 errors.py:597(LoweringError)
        1    0.000    0.000    0.000    0.000 ansitowin32.py:16(StreamWrapper)
        1    0.000    0.000    0.000    0.000 ansi.py:49(AnsiFore)
        1    0.000    0.000    0.000    0.000 ansi.py:71(AnsiBack)
        1    0.000    0.000    0.000    0.000 abstract.py:263(Callable)
        1    0.000    0.000    0.000    0.000 abstract.py:295(IterableType)
        1    0.000    0.000    0.000    0.000 abstract.py:313(ConstSized)
        1    0.000    0.000    0.000    0.000 abstract.py:31(_TypeMetaclass)
        1    0.000    0.000    0.000    0.000 utils.py:597(_RedirectSubpackage)
        1    0.000    0.000    0.000    0.000 timeit.py:83(Timer)
        1    0.000    0.000    0.000    0.000 abstract.py:458(TypeRef)
        1    0.000    0.000    0.000    0.000 containers.py:471(LiteralList)
        1    0.000    0.000    0.000    0.000 containers.py:540(Set)
        1    0.000    0.000    0.000    0.000 common.py:14(SimpleIterableType)
        1    0.000    0.000    0.000    0.000 transforms.py:4(Visitor)
        1    0.000    0.000    0.000    0.000 values.py:105(__new__)
        1    0.000    0.000    0.000    0.000 values.py:115(Constant)
        1    0.000    0.000    0.000    0.000 module.py:6(Module)
        1    0.000    0.000    0.000    0.000 values.py:595(Function)
        1    0.000    0.000    0.000    0.000 values.py:777(Block)
        1    0.000    0.000    0.000    0.000 passmanagers.py:100(PassManager)
        1    0.000    0.000    0.000    0.000 value.py:46(TypeRef)
        1    0.000    0.000    0.000    0.000 types.py:198(IntType)
        1    0.000    0.000    0.000    0.000 types.py:435(ArrayType)
        2    0.000    0.000    0.000    0.000 types.py:489(packed)
        1    0.000    0.000    0.000    0.000 types.py:475(BaseStructType)
       13    0.000    0.000    0.000    0.000 builder.py:158(_castop)
        1    0.000    0.000    0.000    0.000 instructions.py:64(CallInstr)
        1    0.000    0.000    0.000    0.000 targets.py:174(Target)
        1    0.000    0.000    0.000    0.000 executionengine.py:41(ExecutionEngine)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3715(ParseElementEnhance)
        1    0.000    0.000    0.000    0.000 requirements.py:82(Requirement)
        1    0.000    0.000    0.000    0.000 pyparsing.py:205(ParseBaseException)
        1    0.000    0.000    0.000    0.000 requirements.py:59(<lambda>)
       13    0.000    0.000    0.000    0.000 pyparsing.py:506(haskeys)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1298(addCondition)
        1    0.000    0.000    0.000    0.000 __init__.py:11(__init__)
        6    0.000    0.000    0.000    0.000 __init__.py:16(search_path)
        1    0.000    0.000    0.000    0.000 _structures.py:48(NegativeInfinityType)
        1    0.000    0.000    0.000    0.000 specifiers.py:664(SpecifierSet)
        1    0.000    0.000    0.000    0.000 __init__.py:1111(ResourceManager)
        1    0.000    0.000    0.000    0.000 __init__.py:1370(NullProvider)
        1    0.000    0.000    0.000    0.000 __init__.py:1614(_register)
        1    0.000    0.000    0.000    0.000 __init__.py:1692(ZipProvider)
        1    0.000    0.000    0.000    0.000 __init__.py:3091(Requirement)
        1    0.000    0.000    0.000    0.000 common.py:4(_encode_string)
        4    0.000    0.000    0.000    0.000 __init__.py:329(register_loader_type)
        1    0.000    0.000    0.000    0.000 resolver.py:12(BaseResolver)
        1    0.000    0.000    0.000    0.000 representer.py:13(BaseRepresenter)
        5    0.000    0.000    0.000    0.000 constructor.py:165(add_multi_constructor)
        1    0.000    0.000    0.000    0.000 _multivariate.py:267(multivariate_normal_gen)
        1    0.000    0.000    0.000    0.000 _multivariate.py:1557(dirichlet_frozen)
        1    0.000    0.000    0.000    0.000 _multivariate.py:1619(wishart_gen)
        1    0.000    0.000    0.000    0.000 _multivariate.py:2360(invwishart_gen)
        1    0.000    0.000    0.000    0.000 _multivariate.py:3473(__init__)
        1    0.000    0.000    0.000    0.000 kde.py:41(gaussian_kde)
        1    0.000    0.000    0.000    0.000 _qmc.py:527(QMCEngine)
        1    0.000    0.000    0.000    0.000 _qmc.py:681(Halton)
        1    0.000    0.000    0.000    0.000 _qmc.py:1161(MultivariateNormalQMC)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:23(binom_gen)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:102(bernoulli_gen)
        1    0.000    0.000    0.000    0.000 interpolate.py:2731(_ppform)
        1    0.000    0.000    0.000    0.000 _bsplines.py:37(BSpline)
        1    0.000    0.000    0.000    0.000 polyint.py:220(KroghInterpolator)
        1    0.000    0.000    0.000    0.000 fitpack2.py:71(UnivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:986(BivariateSpline)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:7285(semicircular_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:7485(trapezoid_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:7667(truncexpon_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:8384(uniform_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:8622(wald_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:8735(gennorm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:8803(halfgennorm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:8868(crystalball_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3626(invgamma_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3797(geninvgauss_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4106(norminvgauss_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:5956(moyal_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6048(nakagami_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6272(t_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6454(pareto_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:6542(lomax_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2432(genextreme_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2839(gengamma_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3221(gumbel_r_gen)
        1    0.000    0.000    0.000    0.000 rk.py:74(RungeKutta)
        1    0.000    0.000    0.000    0.000 _ode.py:839(vode)
        1    0.000    0.000    0.000    0.000 _ode.py:1240(lsoda)
        1    0.000    0.000    0.000    0.000 _dual_annealing.py:212(StrategyChain)
        1    0.000    0.000    0.000    0.000 _linprog_doc.py:6(<module>)
        1    0.000    0.000    0.000    0.000 nonlin.py:547(InverseJacobian)
        1    0.000    0.000    0.000    0.000 nonlin.py:688(LowRankMatrix)
        1    0.000    0.000    0.000    0.000 nonlin.py:1085(Anderson)
        1    0.000    0.000    0.000    0.000 canonical_constraint.py:5(CanonicalConstraint)
        1    0.000    0.000    0.000    0.000 tr_interior_point.py:23(BarrierSubproblem)
        1    0.000    0.000    0.000    0.000 runner.py:29(TextTestResult)
       11    0.000    0.000    0.000    0.000 argparse.py:323(<listcomp>)
        1    0.000    0.000    0.000    0.000 difflib.py:43(SequenceMatcher)
        1    0.000    0.000    0.000    0.000 difflib.py:751(Differ)
        1    0.000    0.000    0.000    0.000 suite.py:16(BaseTestSuite)
        6    0.000    0.000    0.000    0.000 case.py:430(addTypeEqualityFunc)
        1    0.000    0.000    0.000    0.000 case.py:1368(FunctionTestCase)
        1    0.000    0.000    0.000    0.000 _hessian_update_strategy.py:274(__init__)
        1    0.000    0.000    0.000    0.000 arpack.py:984(IterOpInv)
        1    0.000    0.000    0.000    0.000 matfuncs.py:172(MatrixPowerOperator)
        4    0.000    0.000    0.000    0.000 iterative.py:119(set_docstring)
        1    0.000    0.000    0.000    0.000 interface.py:573(_TransposedLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:723(MatrixLinearOperator)
        1    0.000    0.000    0.000    0.000 optimize.py:82(OptimizeResult)
        1    0.000    0.000    0.000    0.000 optimize.py:2127(Brent)
        1    0.000    0.000    0.000    0.000 lookfor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tarfile.py:610(_FileInFile)
        1    0.000    0.000    0.000    0.000 _tqdm_pandas.py:1(<module>)
        4    0.000    0.000    0.000    0.000 appdirs.py:17(<genexpr>)
        5    0.000    0.000    0.000    0.000 version.py:69(__lt__)
        1    0.000    0.000    0.000    0.000 _structures.py:35(NegativeInfinityType)
        1    0.000    0.000    0.000    0.000 auth.py:108(HTTPDigestAuth)
        1    0.000    0.000    0.000    0.000 sessions.py:337(Session)
        1    0.000    0.000    0.000    0.000 cookies.py:171(RequestsCookieJar)
        1    0.000    0.000    0.000    0.000 colors.py:1291(TwoSlopeNorm)
        1    0.000    0.000    0.000    0.000 colors.py:1382(CenteredNorm)
        1    0.000    0.000    0.000    0.000 __init__.py:783(Grouper)
        1    0.000    0.000    0.000    0.000 shlex.py:19(shlex)
        4    0.000    0.000    0.000    0.000 rcsetup.py:252(validate_backend)
        3    0.000    0.000    0.000    0.000 rcsetup.py:770(validate_hist_bins)
        8    0.000    0.000    0.000    0.000 __init__.py:56(fget)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:52(UFuncTarget)
        1    0.000    0.000    0.000    0.000 ufuncbuilder.py:70(UFuncDispatcher)
        1    0.000    0.000    0.000    0.000 sigparse.py:1(<module>)
        1    0.000    0.000    0.000    0.000 zipfile.py:604(LZMACompressor)
        1    0.000    0.000    0.000    0.000 eucjpprober.py:36(EUCJPProber)
        1    0.000    0.000    0.000    0.000 hebrewprober.py:128(HebrewProber)
